@RELATION Defects4J_Bugs

@ATTRIBUTE DELETE_ThisExpression REAL
@ATTRIBUTE MOVE_CharacterLiteral REAL
@ATTRIBUTE DELETE_SingleVariableDeclaration REAL
@ATTRIBUTE MOVE_Block REAL
@ATTRIBUTE UPDATE_QualifiedName REAL
@ATTRIBUTE DELETE_ReturnStatement REAL
@ATTRIBUTE INSERT_Javadoc REAL
@ATTRIBUTE INSERT_ConditionalExpression REAL
@ATTRIBUTE MOVE_VariableDeclarationStatement REAL
@ATTRIBUTE DELETE_VariableDeclarationFragment REAL
@ATTRIBUTE INSERT_CharacterLiteral REAL
@ATTRIBUTE DELETE_ForStatement REAL
@ATTRIBUTE DELETE_TryStatement REAL
@ATTRIBUTE DELETE_TypeParameter REAL
@ATTRIBUTE INSERT_Assignment REAL
@ATTRIBUTE INSERT_QualifiedName REAL
@ATTRIBUTE UPDATE_ParameterizedType REAL
@ATTRIBUTE INSERT_WildcardType REAL
@ATTRIBUTE DELETE_ContinueStatement REAL
@ATTRIBUTE INSERT_NullLiteral REAL
@ATTRIBUTE MOVE_InfixExpression REAL
@ATTRIBUTE DELETE_ParameterizedType REAL
@ATTRIBUTE INSERT_ArrayType REAL
@ATTRIBUTE INSERT_ReturnStatement REAL
@ATTRIBUTE DELETE_EnhancedForStatement REAL
@ATTRIBUTE MOVE_ForStatement REAL
@ATTRIBUTE INSERT_SuperConstructorInvocation REAL
@ATTRIBUTE INSERT_PrimitiveType REAL
@ATTRIBUTE INSERT_SuperMethodInvocation REAL
@ATTRIBUTE INSERT_InstanceofExpression REAL
@ATTRIBUTE DELETE_PrefixExpression REAL
@ATTRIBUTE MOVE_ClassInstanceCreation REAL
@ATTRIBUTE INSERT_VariableDeclarationStatement REAL
@ATTRIBUTE INSERT_MethodInvocation REAL
@ATTRIBUTE DELETE_ClassInstanceCreation REAL
@ATTRIBUTE DELETE_ArrayAccess REAL
@ATTRIBUTE MOVE_ExpressionStatement REAL
@ATTRIBUTE DELETE_Dimension REAL
@ATTRIBUTE DELETE_VariableDeclarationExpression REAL
@ATTRIBUTE DELETE_VariableDeclarationStatement REAL
@ATTRIBUTE INSERT_ArrayCreation REAL
@ATTRIBUTE DELETE_QualifiedName REAL
@ATTRIBUTE DELETE_Javadoc REAL
@ATTRIBUTE DELETE_ConstructorInvocation REAL
@ATTRIBUTE MOVE_SimpleName REAL
@ATTRIBUTE INSERT_VariableDeclarationFragment REAL
@ATTRIBUTE DELETE_Assignment REAL
@ATTRIBUTE DELETE_StringLiteral REAL
@ATTRIBUTE INSERT_NumberLiteral REAL
@ATTRIBUTE INSERT_ThrowStatement REAL
@ATTRIBUTE DELETE_ConditionalExpression REAL
@ATTRIBUTE DELETE_IfStatement REAL
@ATTRIBUTE UPDATE_CharacterLiteral REAL
@ATTRIBUTE MOVE_ParenthesizedExpression REAL
@ATTRIBUTE DELETE_FieldDeclaration REAL
@ATTRIBUTE UPDATE_InfixExpression REAL
@ATTRIBUTE MOVE_EnhancedForStatement REAL
@ATTRIBUTE DELETE_SimpleName REAL
@ATTRIBUTE MOVE_MethodInvocation REAL
@ATTRIBUTE MOVE_InstanceofExpression REAL
@ATTRIBUTE DELETE_MethodDeclaration REAL
@ATTRIBUTE MOVE_VariableDeclarationExpression REAL
@ATTRIBUTE INSERT_IfStatement REAL
@ATTRIBUTE UPDATE_NumberLiteral REAL
@ATTRIBUTE MOVE_Javadoc REAL
@ATTRIBUTE INSERT_SimpleName REAL
@ATTRIBUTE MOVE_Dimension REAL
@ATTRIBUTE INSERT_Dimension REAL
@ATTRIBUTE DELETE_NullLiteral REAL
@ATTRIBUTE DELETE_ThrowStatement REAL
@ATTRIBUTE UPDATE_SimpleType REAL
@ATTRIBUTE DELETE_ArrayType REAL
@ATTRIBUTE DELETE_ArrayInitializer REAL
@ATTRIBUTE DELETE_WildcardType REAL
@ATTRIBUTE MOVE_PrimitiveType REAL
@ATTRIBUTE DELETE_InfixExpression REAL
@ATTRIBUTE MOVE_CastExpression REAL
@ATTRIBUTE INSERT_AnonymousClassDeclaration REAL
@ATTRIBUTE DELETE_InstanceofExpression REAL
@ATTRIBUTE DELETE_BooleanLiteral REAL
@ATTRIBUTE INSERT_ExpressionStatement REAL
@ATTRIBUTE DELETE_FieldAccess REAL
@ATTRIBUTE INSERT_CastExpression REAL
@ATTRIBUTE UPDATE_StringLiteral REAL
@ATTRIBUTE INSERT_ParameterizedType REAL
@ATTRIBUTE DELETE_SimpleType REAL
@ATTRIBUTE INSERT_FieldDeclaration REAL
@ATTRIBUTE INSERT_ContinueStatement REAL
@ATTRIBUTE DELETE_PrimitiveType REAL
@ATTRIBUTE MOVE_ReturnStatement REAL
@ATTRIBUTE MOVE_ArrayAccess REAL
@ATTRIBUTE MOVE_IfStatement REAL
@ATTRIBUTE UPDATE_Assignment REAL
@ATTRIBUTE MOVE_WhileStatement REAL
@ATTRIBUTE INSERT_TypeLiteral REAL
@ATTRIBUTE DELETE_BreakStatement REAL
@ATTRIBUTE DELETE_Modifier REAL
@ATTRIBUTE INSERT_SynchronizedStatement REAL
@ATTRIBUTE INSERT_ThisExpression REAL
@ATTRIBUTE INSERT_SwitchStatement REAL
@ATTRIBUTE INSERT_ArrayInitializer REAL
@ATTRIBUTE INSERT_PostfixExpression REAL
@ATTRIBUTE UPDATE_SimpleName REAL
@ATTRIBUTE DELETE_MarkerAnnotation REAL
@ATTRIBUTE MOVE_SimpleType REAL
@ATTRIBUTE MOVE_QualifiedName REAL
@ATTRIBUTE UPDATE_ArrayType REAL
@ATTRIBUTE INSERT_SingleVariableDeclaration REAL
@ATTRIBUTE INSERT_StringLiteral REAL
@ATTRIBUTE INSERT_ForStatement REAL
@ATTRIBUTE INSERT_BooleanLiteral REAL
@ATTRIBUTE MOVE_ArrayCreation REAL
@ATTRIBUTE MOVE_PrefixExpression REAL
@ATTRIBUTE MOVE_SingleVariableDeclaration REAL
@ATTRIBUTE INSERT_InfixExpression REAL
@ATTRIBUTE DELETE_WhileStatement REAL
@ATTRIBUTE INSERT_TryStatement REAL
@ATTRIBUTE DELETE_AnonymousClassDeclaration REAL
@ATTRIBUTE INSERT_BreakStatement REAL
@ATTRIBUTE INSERT_CatchClause REAL
@ATTRIBUTE INSERT_TypeDeclaration REAL
@ATTRIBUTE DELETE_Block REAL
@ATTRIBUTE INSERT_VariableDeclarationExpression REAL
@ATTRIBUTE INSERT_SimpleType REAL
@ATTRIBUTE INSERT_MarkerAnnotation REAL
@ATTRIBUTE INSERT_PrefixExpression REAL
@ATTRIBUTE MOVE_NumberLiteral REAL
@ATTRIBUTE INSERT_ClassInstanceCreation REAL
@ATTRIBUTE INSERT_SwitchCase REAL
@ATTRIBUTE DELETE_ParenthesizedExpression REAL
@ATTRIBUTE UPDATE_BooleanLiteral REAL
@ATTRIBUTE UPDATE_PrimitiveType REAL
@ATTRIBUTE INSERT_FieldAccess REAL
@ATTRIBUTE DELETE_SuperMethodInvocation REAL
@ATTRIBUTE DELETE_SwitchCase REAL
@ATTRIBUTE INSERT_WhileStatement REAL
@ATTRIBUTE INSERT_ArrayAccess REAL
@ATTRIBUTE INSERT_ParenthesizedExpression REAL
@ATTRIBUTE DELETE_NumberLiteral REAL
@ATTRIBUTE DELETE_CastExpression REAL
@ATTRIBUTE INSERT_ImportDeclaration REAL
@ATTRIBUTE DELETE_TypeLiteral REAL
@ATTRIBUTE DELETE_ExpressionStatement REAL
@ATTRIBUTE DELETE_PostfixExpression REAL
@ATTRIBUTE INSERT_Modifier REAL
@ATTRIBUTE MOVE_NullLiteral REAL
@ATTRIBUTE INSERT_MethodDeclaration REAL
@ATTRIBUTE INSERT_EnhancedForStatement REAL
@ATTRIBUTE DELETE_CatchClause REAL
@ATTRIBUTE MOVE_ParameterizedType REAL
@ATTRIBUTE MOVE_Modifier REAL
@ATTRIBUTE INSERT_Block REAL
@ATTRIBUTE DELETE_MethodInvocation REAL
@ATTRIBUTE DELETE_ArrayCreation REAL
@ATTRIBUTE MOVE_MethodDeclaration REAL

@DATA
5,0,21,7,0,0,1,0,1,2,25,2,0,12,0,3,0,22,12,4,0,19,1,0,3,0,9,0,0,0,1,2,1,2,5,1,1,0,36,0,0,10,0,17,0,23,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,3,0,0,0,13,0,9,0,5,0,0,1,0,2,0,1,0,0,0,3,0,0,1,4,0,5,0,0,34,0,0,0,0,136,0,0,2,0,0,2,2,0,2,0,2,1,3,0,1,0,1,2,0,1,0,0,1,0,2,7,3,5,0,2,1,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,6,0,0,0
5,0,21,7,0,0,1,0,1,2,27,2,0,12,0,3,0,22,12,4,0,19,1,0,3,0,9,0,0,0,1,2,1,2,5,1,1,0,36,0,0,10,0,17,0,23,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1,3,0,0,0,13,0,9,0,5,0,0,1,0,2,0,1,0,0,0,3,0,0,1,4,0,5,0,0,36,0,0,0,0,140,0,0,2,0,0,2,2,0,2,0,2,1,3,0,1,0,1,2,0,1,0,0,1,0,2,7,3,5,0,2,1,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,6,0,0,0
6,0,35,7,0,0,2,0,1,4,27,2,0,13,0,3,0,22,12,7,0,20,1,0,6,0,9,0,0,0,4,2,1,3,5,1,1,0,38,0,0,10,0,18,0,23,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,3,0,1,3,0,0,0,14,0,9,0,5,0,0,1,0,3,0,1,0,0,0,3,0,0,1,8,0,9,0,0,37,0,0,0,0,147,0,0,2,0,0,2,4,0,2,0,2,1,5,0,1,0,1,2,1,1,0,0,1,0,2,8,3,5,0,3,1,0,0,0,4,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,8,0,0,0
6,0,36,7,0,0,2,0,1,4,27,2,0,13,0,3,0,22,12,7,0,22,1,0,6,0,9,0,1,0,4,2,1,3,5,1,1,0,39,0,0,10,0,18,0,23,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,3,0,1,3,0,0,0,14,0,9,0,5,0,0,1,0,3,0,1,0,0,0,3,0,0,1,8,0,10,0,0,37,0,0,0,0,149,0,0,2,0,0,2,4,0,2,0,2,1,5,0,1,0,1,2,1,1,0,0,1,0,2,8,3,5,0,3,1,0,0,0,4,1,1,0,0,1,0,0,1,0,0,0,0,2,0,1,2,0,8,0,0,0
7,0,36,7,0,0,2,0,1,4,27,2,0,13,0,3,0,22,12,7,0,25,1,0,6,0,9,0,2,0,5,2,1,3,5,1,1,0,55,1,0,10,0,19,0,24,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,3,0,1,3,0,0,0,15,0,9,0,11,0,0,1,0,3,0,1,0,0,1,3,0,0,1,9,0,10,0,0,43,0,0,0,0,175,0,0,2,1,0,2,4,0,2,0,9,1,5,0,1,0,1,2,1,1,0,0,1,0,2,9,3,5,0,3,1,0,0,0,5,1,1,0,0,1,0,0,1,0,0,0,0,2,0,2,2,0,8,0,0,0
7,0,50,7,0,0,2,0,1,4,27,2,0,13,0,3,0,22,12,7,0,27,1,0,6,0,9,0,2,0,8,2,1,3,5,1,3,0,55,1,0,10,0,19,0,24,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,3,0,1,3,0,0,0,15,0,9,0,11,0,4,1,0,3,0,1,0,0,1,3,0,0,1,11,0,10,0,0,43,0,2,0,2,177,0,0,2,1,0,2,4,0,2,0,9,1,5,0,1,0,1,2,1,1,0,0,1,0,2,9,3,5,0,3,1,0,0,0,5,1,3,0,0,1,0,0,1,0,0,0,0,2,0,2,2,0,13,0,0,0
7,0,50,7,0,0,2,0,1,4,27,2,0,13,0,3,0,22,12,7,0,27,1,0,6,0,9,0,2,0,8,2,1,3,5,1,3,0,55,1,0,10,0,19,0,24,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,3,0,1,3,0,0,0,15,0,9,0,11,0,4,1,0,3,0,1,0,0,1,3,0,2,1,11,0,10,0,0,43,0,2,0,2,177,0,0,2,1,0,2,4,0,2,0,9,1,5,0,1,0,1,2,1,1,0,0,1,0,2,9,3,5,0,3,1,0,0,0,5,1,3,0,0,1,0,0,1,0,0,0,0,2,0,2,2,0,13,0,0,0
7,0,50,7,0,0,2,0,1,4,28,2,0,13,0,3,0,23,13,7,0,29,1,0,6,0,9,0,2,0,8,2,1,3,5,1,3,0,62,1,0,11,0,21,0,26,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,3,0,1,3,0,0,0,15,0,9,0,11,0,4,1,0,5,0,1,0,0,1,3,0,2,1,11,0,10,0,0,45,0,2,0,2,188,0,0,2,1,0,2,4,0,2,0,13,1,5,0,1,0,1,2,1,1,0,0,1,0,2,9,3,5,0,3,1,0,0,0,6,1,5,0,0,1,0,0,1,0,0,0,0,2,0,2,2,0,13,0,0,0
9,0,50,7,0,0,2,0,1,4,28,2,0,15,0,3,0,26,13,7,0,30,2,0,6,0,9,0,2,0,8,2,1,3,5,1,3,0,68,1,0,11,0,27,0,34,0,0,0,2,0,1,1,0,0,1,0,0,0,3,0,0,4,0,1,3,0,0,0,19,0,9,2,11,1,4,1,0,7,0,1,0,0,1,3,0,2,1,11,0,10,0,0,52,0,2,1,2,229,0,0,2,1,2,2,4,0,2,0,13,8,5,0,1,2,1,3,1,2,0,0,1,0,2,12,3,10,0,5,1,0,0,0,14,1,5,0,0,1,0,0,1,0,0,0,0,2,0,2,2,0,13,0,0,0
9,0,50,7,0,0,2,0,1,4,28,2,0,15,0,3,0,26,13,7,0,30,2,0,6,0,9,0,2,0,8,2,1,3,5,1,3,0,68,1,0,11,0,27,0,34,0,0,0,2,0,1,1,0,0,1,0,0,0,3,0,0,4,0,1,3,0,0,0,19,0,9,2,11,1,4,1,0,7,0,1,0,0,1,3,0,2,1,11,0,10,0,0,52,0,2,1,2,230,0,0,2,1,2,2,4,0,2,0,13,8,5,0,1,2,1,4,1,2,0,0,1,0,2,12,3,10,0,5,1,0,0,0,14,1,5,0,0,1,0,0,1,0,0,0,0,2,0,2,2,0,13,0,0,0
9,0,50,7,0,0,2,0,1,4,28,2,0,15,0,3,0,26,13,7,0,30,2,0,6,0,9,0,2,0,8,2,1,3,5,1,3,0,68,1,0,11,0,27,0,34,0,0,0,2,0,1,1,0,0,1,0,0,0,3,0,0,4,0,1,3,0,27,0,19,0,9,2,11,1,4,1,0,7,0,1,0,0,1,3,0,2,1,11,0,10,0,0,52,0,2,1,2,230,0,0,2,1,2,2,4,0,2,0,13,8,5,0,1,2,1,4,1,2,0,0,1,0,2,12,3,10,0,5,1,0,0,0,14,1,5,0,0,1,0,0,1,0,0,0,0,2,0,2,2,0,13,0,0,0
9,0,50,7,0,0,2,0,1,4,28,2,0,15,0,3,0,26,13,7,0,30,2,0,6,0,9,0,2,0,8,2,1,3,5,1,3,0,68,1,0,11,0,27,0,34,0,0,0,2,0,1,1,0,0,1,0,0,0,3,0,0,4,0,1,3,0,27,0,19,0,9,2,11,1,4,1,0,7,0,1,0,0,1,3,0,2,1,11,0,10,0,0,52,0,2,1,2,231,0,0,2,1,2,2,4,0,2,0,13,8,5,0,1,2,1,4,1,2,0,0,1,0,2,12,3,10,0,5,1,0,0,0,14,1,5,0,0,1,0,0,1,0,0,0,0,2,0,2,2,0,13,0,0,0
9,0,50,9,0,0,2,0,1,4,29,2,0,15,0,3,0,27,14,7,0,30,2,0,6,0,9,0,2,0,8,2,1,3,5,1,3,0,73,1,0,12,0,28,0,35,0,0,0,2,0,1,1,0,0,1,0,0,0,3,0,0,4,0,1,3,0,27,0,19,0,9,2,11,1,4,1,0,7,0,1,0,0,1,3,0,2,1,12,0,10,0,0,54,0,2,1,2,239,0,0,2,1,2,2,4,0,2,0,13,8,5,0,1,2,1,4,1,2,0,0,1,0,2,12,3,10,0,5,1,0,0,0,14,1,5,0,0,1,0,0,1,0,0,0,0,2,0,2,2,0,13,0,0,0
10,0,50,9,0,0,2,0,1,4,29,2,0,17,0,3,0,27,14,7,0,33,2,0,6,0,9,0,2,0,8,2,1,3,5,1,3,0,74,1,1,12,0,29,0,37,0,0,0,2,0,1,1,0,0,1,0,0,1,3,0,1,4,0,1,3,0,27,0,20,0,9,2,11,1,4,1,0,7,0,1,0,0,1,3,0,2,1,12,0,10,0,0,57,0,2,1,2,250,0,0,2,1,2,2,4,0,2,0,13,8,5,0,1,2,1,4,1,2,0,0,1,0,2,13,3,10,0,5,1,0,2,0,14,1,5,0,0,1,0,0,1,0,0,0,0,2,0,2,2,0,13,0,0,0
10,0,50,9,0,0,2,0,1,4,29,2,0,17,0,3,0,27,14,7,0,33,2,0,6,0,9,0,2,0,8,2,1,3,5,1,3,0,74,1,1,12,0,29,1,37,0,0,0,2,0,1,1,0,0,1,0,0,1,3,0,1,4,0,1,3,0,27,0,20,0,9,2,11,1,4,1,0,7,0,1,0,0,1,3,0,2,1,12,0,10,0,0,57,0,2,1,2,250,0,0,2,1,2,2,4,0,2,0,13,8,5,0,1,2,1,4,1,2,0,0,1,0,2,13,3,10,0,5,1,0,2,0,14,1,5,0,0,1,0,0,1,0,0,0,0,2,0,2,2,0,13,0,0,0
18,0,51,9,0,0,2,0,1,5,29,2,0,17,0,3,0,27,14,7,0,48,2,0,11,0,9,0,2,0,8,2,1,3,5,1,3,0,104,1,1,12,0,40,1,56,0,0,0,2,0,3,2,0,0,1,0,0,1,3,0,1,4,0,1,3,0,27,0,28,0,13,2,11,1,4,1,0,7,0,1,0,0,2,3,0,2,1,14,0,12,0,0,67,0,2,1,2,318,0,0,3,1,2,4,9,0,2,0,13,11,6,0,1,2,1,5,1,2,0,0,1,0,2,21,3,10,0,5,1,0,5,0,19,1,7,0,0,1,0,7,1,0,0,0,0,2,0,2,2,0,13,0,0,0
20,0,51,9,0,0,2,0,1,5,29,2,0,17,0,3,0,27,14,7,0,52,2,0,12,0,9,0,2,0,8,2,1,3,5,1,3,0,116,1,1,12,0,42,1,60,0,0,0,2,0,3,2,0,0,1,0,0,1,3,0,1,4,0,1,3,0,27,0,30,0,13,2,11,1,4,1,0,9,0,1,0,0,2,3,0,2,1,14,0,12,0,0,68,0,2,1,2,333,0,0,3,1,2,4,10,0,2,0,13,12,6,0,1,2,1,5,1,2,0,0,1,0,2,23,3,10,0,5,1,0,6,0,20,1,7,0,0,1,0,8,1,0,0,0,0,2,0,2,2,0,13,0,0,0
22,0,53,11,0,0,2,0,2,5,29,2,0,19,0,3,0,31,14,7,1,52,2,0,12,0,11,0,2,0,8,3,1,3,6,1,3,0,120,1,1,12,0,45,1,64,2,0,0,2,0,3,2,0,0,1,0,0,1,3,0,1,7,0,2,3,0,27,0,30,0,15,2,11,1,4,1,0,9,0,1,0,0,3,3,1,2,1,14,0,14,0,0,74,1,2,1,2,350,0,0,3,1,2,4,10,0,2,0,13,12,6,0,1,2,1,5,1,2,0,0,1,0,2,25,3,10,0,5,1,0,6,0,20,1,7,0,0,1,1,8,1,0,0,0,0,2,0,2,2,0,15,0,0,0
22,0,53,11,0,0,2,0,2,5,29,2,0,19,0,3,0,31,14,7,1,52,2,0,12,0,11,0,2,0,8,3,1,3,6,1,3,0,121,1,1,12,0,45,1,64,2,0,0,2,0,3,2,0,0,1,0,0,1,3,0,1,9,0,2,3,0,27,0,30,0,15,2,11,1,4,1,0,9,0,1,0,0,4,3,1,2,1,14,0,14,0,0,74,1,2,1,2,352,0,0,3,1,2,4,10,0,2,0,13,12,6,0,1,2,1,5,1,2,0,0,1,0,2,25,3,10,0,5,1,0,7,0,20,1,7,0,0,1,1,8,1,0,0,0,0,2,0,3,2,0,15,0,0,0
22,0,59,16,0,0,2,0,2,5,29,2,0,19,0,3,0,31,14,7,1,52,2,0,12,0,11,0,2,0,8,3,1,3,6,1,4,0,123,1,1,12,0,45,1,64,2,0,0,2,0,3,2,0,0,1,0,0,1,3,0,1,10,0,2,3,0,27,0,30,0,15,2,11,1,4,1,0,9,0,1,0,0,4,3,1,2,1,15,0,14,0,0,76,1,3,1,2,353,0,0,3,1,2,4,10,0,2,0,13,12,6,0,1,2,1,5,1,2,0,0,1,0,2,25,5,10,0,5,1,0,7,0,20,1,7,0,0,1,1,8,1,0,0,0,0,2,0,3,2,0,19,0,0,0
22,0,61,18,0,0,2,0,3,5,31,2,0,19,0,4,0,33,16,8,1,52,2,0,12,0,11,0,2,0,8,3,1,3,6,1,5,0,123,1,1,14,0,45,1,64,2,0,0,2,0,3,2,0,1,1,0,0,1,3,0,1,10,0,2,3,0,27,0,30,0,17,2,11,1,4,1,0,9,0,1,0,0,4,3,1,2,1,15,0,14,0,0,76,1,3,1,2,353,0,1,3,1,2,4,10,0,2,0,13,12,6,2,1,2,1,5,1,2,0,0,1,0,2,25,8,10,0,5,1,0,7,2,20,1,7,0,0,1,1,8,1,0,1,0,0,2,0,3,2,0,19,0,0,1
22,0,61,18,0,0,2,0,3,5,31,2,0,19,0,4,0,33,16,8,1,52,2,0,12,0,11,0,2,0,8,3,1,3,6,1,5,0,127,1,1,14,0,47,1,66,2,0,0,2,0,3,2,0,1,1,0,0,1,3,0,1,10,0,2,3,0,27,0,30,0,17,2,13,1,4,2,0,9,0,1,0,0,4,3,1,2,1,15,0,14,0,0,76,1,3,1,2,359,0,1,3,1,2,4,10,0,2,0,13,13,6,2,1,2,1,5,1,2,0,0,1,0,2,25,8,10,0,5,1,0,8,2,22,1,7,0,0,1,1,8,1,0,1,0,0,2,0,3,2,1,19,0,0,1
23,0,61,18,0,0,2,0,3,5,33,2,0,19,0,4,0,36,17,8,1,52,2,0,12,0,11,0,2,0,8,3,1,3,7,1,5,0,128,1,1,16,0,48,1,69,2,0,0,2,0,3,2,0,1,1,0,0,1,3,0,2,10,0,2,3,0,27,0,30,0,17,2,13,1,4,2,0,9,0,1,0,0,4,4,1,2,1,15,0,14,0,0,81,1,3,1,2,375,0,1,3,1,2,4,10,0,2,0,13,13,6,2,2,2,1,6,1,3,0,0,1,0,2,26,8,11,0,5,1,0,8,2,22,1,7,0,0,1,1,8,2,0,1,0,0,2,0,3,2,1,19,0,0,1
23,0,61,18,0,0,2,0,3,5,33,2,0,20,0,4,0,36,17,8,1,52,2,0,12,0,11,0,2,0,8,3,1,3,7,1,5,0,128,1,1,16,0,48,1,69,2,0,0,2,0,3,2,0,1,1,0,0,1,3,0,2,10,0,2,3,0,27,0,30,0,17,2,13,1,4,2,0,9,0,1,0,0,4,4,1,2,1,15,0,14,0,0,82,1,3,1,2,377,0,1,3,1,2,4,10,0,2,0,13,13,6,2,2,2,1,6,1,3,0,0,1,0,2,26,8,11,0,5,1,0,8,2,22,1,7,0,0,1,1,8,2,0,1,0,0,2,0,3,2,1,19,0,0,1
23,0,61,18,0,0,2,0,3,5,33,2,0,20,0,4,0,36,17,8,1,52,2,0,12,0,11,0,2,0,8,3,1,3,7,1,5,0,131,1,1,16,0,49,1,70,2,0,0,2,0,3,3,0,1,1,0,0,1,3,0,2,12,0,2,3,0,27,0,30,0,17,2,13,1,4,2,0,9,0,1,0,0,4,4,1,2,1,15,0,14,0,0,82,1,3,1,2,381,0,1,3,1,2,4,10,0,2,0,13,13,6,2,2,2,1,6,1,3,0,0,1,0,2,26,8,11,0,5,1,0,10,2,22,1,7,0,0,1,1,8,2,0,1,0,0,2,0,3,2,1,19,0,0,1
25,0,62,22,0,0,2,0,4,5,33,2,0,20,0,4,0,36,17,8,1,54,2,0,12,0,11,0,2,0,8,3,2,3,7,1,5,0,133,1,1,16,0,50,1,72,2,0,0,2,0,3,3,0,1,1,0,0,1,3,0,2,12,0,2,3,0,27,0,33,0,19,2,13,1,4,2,0,9,0,2,0,0,4,4,1,2,1,15,0,14,0,0,85,1,3,1,2,393,0,1,3,1,2,4,10,0,3,0,13,16,6,2,2,2,1,6,1,3,0,0,1,0,2,29,8,11,0,5,1,0,10,2,24,1,7,0,0,1,1,8,2,0,1,0,0,2,0,3,2,1,22,0,0,1
26,0,63,23,0,0,2,0,4,5,35,2,1,26,0,4,0,38,18,8,1,66,2,0,12,0,11,0,2,0,8,3,2,3,7,1,5,0,148,1,1,16,0,54,1,78,2,0,0,2,0,3,3,0,1,1,0,0,1,3,0,2,12,0,2,3,0,27,0,33,0,19,2,19,1,4,2,0,9,0,2,0,0,4,4,1,2,1,16,0,14,0,0,103,1,3,1,2,441,0,1,3,1,2,4,10,0,3,0,13,16,6,2,2,2,1,6,1,3,0,0,1,0,2,30,8,11,0,10,1,0,10,2,24,1,7,0,0,3,1,8,2,0,1,0,0,2,0,3,2,1,22,0,0,1
26,0,63,23,0,0,2,0,4,5,36,2,1,30,0,4,0,38,18,8,1,69,2,0,12,0,11,0,2,0,8,3,2,3,7,1,5,0,152,1,1,16,0,55,2,79,2,0,0,2,0,3,3,0,1,1,0,0,1,3,0,2,12,0,2,3,0,27,0,33,0,21,2,20,1,4,2,0,9,0,2,0,0,4,4,1,2,1,16,0,14,0,0,107,1,3,1,2,455,0,1,3,1,2,4,11,0,4,0,13,16,6,2,2,2,1,6,1,3,0,0,1,0,2,30,8,11,0,10,1,0,10,2,24,1,7,0,0,3,1,8,2,0,1,0,0,2,0,3,2,1,22,0,0,1
26,0,63,23,0,0,2,0,4,5,36,2,1,31,0,4,0,38,18,8,1,69,2,0,12,0,11,0,2,0,8,3,2,3,7,1,5,0,152,1,1,16,0,55,2,79,2,0,0,2,0,3,3,0,1,1,0,0,1,3,0,2,12,0,2,3,0,27,0,33,0,21,2,20,1,4,2,0,9,0,2,0,0,4,4,1,2,1,16,0,14,0,0,108,1,3,1,2,457,0,1,3,1,2,4,11,0,4,0,13,16,6,2,2,2,1,6,1,3,0,0,1,0,2,30,8,11,0,10,1,0,10,2,24,1,7,0,0,3,1,8,2,0,1,0,0,2,0,3,2,1,22,0,0,1
26,0,63,23,0,0,2,0,4,5,37,2,1,31,0,4,0,39,19,8,1,71,2,0,12,0,11,0,2,0,8,3,2,3,7,1,5,0,155,1,1,17,0,56,2,80,2,0,0,2,0,3,3,0,1,1,0,0,1,3,0,2,12,0,2,3,0,27,0,33,0,21,2,20,1,4,2,0,9,0,2,0,0,4,4,1,2,1,16,0,14,0,0,111,1,3,1,2,465,0,1,3,1,2,4,11,0,4,0,13,16,6,2,2,2,1,7,1,3,0,0,1,0,2,30,8,11,0,10,1,0,10,2,24,1,7,0,0,3,1,8,2,0,1,0,0,2,0,3,2,1,22,0,0,1
26,0,63,23,0,0,2,0,4,5,37,2,1,32,0,4,0,39,19,8,1,71,2,0,12,0,11,0,2,0,8,3,2,3,7,1,5,0,156,1,1,17,0,57,2,81,2,0,0,2,0,3,3,0,1,1,0,0,1,3,0,2,12,0,2,3,0,27,0,33,0,21,2,20,1,4,2,0,9,0,2,0,0,4,4,1,2,1,16,0,14,0,0,113,1,3,1,2,471,0,1,3,1,2,4,11,0,4,0,13,16,6,2,2,2,1,7,1,3,0,0,1,0,2,30,8,11,0,11,1,0,10,2,24,1,7,0,0,3,1,8,2,0,1,0,0,2,0,3,2,1,22,0,0,1
26,0,63,23,0,0,2,0,4,5,37,2,1,32,0,4,0,39,19,8,1,71,2,0,12,0,11,0,2,0,8,3,2,3,7,1,5,0,156,1,1,17,0,58,2,82,2,0,0,2,0,3,3,0,1,1,0,0,1,3,0,3,12,0,2,3,0,27,0,35,0,21,2,20,1,4,2,0,9,0,2,0,0,4,4,1,2,1,16,0,14,0,0,113,1,3,1,2,475,0,1,3,1,2,4,11,0,4,0,13,20,6,2,2,2,1,7,1,5,0,0,1,0,2,30,8,11,0,11,1,0,10,2,24,1,7,0,0,3,1,8,2,0,1,0,0,2,0,3,2,1,22,0,0,1
